Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Afghanistan,AFG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,0.0221192604146061,-0.0133973940096779,0.0241808474410122,..,..,0.45536044478174,0.45188914562189,1.20311798981139,0.293025179616803,0.285440893554571,0.239801184405551,0.209664794672203,0.88400046336123,0.516606084523093,0.274796791572807,0.661572217787196,0.124495985291258,0.0649939571808755,0.215925454725649,..,..
Afghanistan,AFG,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,0.0221192604146061,-0.0133973940096779,0.0241808474410122,..,..,-0.0189729921329406,0.00199023835938649,-0.00787080516982061,0.00638658307616622,-0.0445104966004486,0.00266706976667088,-9.34458242055625E-05,0.0113046306689472,0.0773106868414427,0.0600461881044499,0.214940580498669,0.140009703959576,0.186553469889349,0.215925454725649,..,..
Afghanistan,AFG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.84285686566253,6.83998223656721,9.38832772083979,10.58413068423,11.5750442390122,4.95918037606027,4.47210362973721,4.3216854169302,3.94105709996345,3.98149379462535,3.88832174612488,3.84188120492596,3.51231703339133,3.22995723026215,3.09659808966059,..,..,..
Afghanistan,AFG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.7098945514103,51.4117163747271,72.8854696086536,67.2733432760503
Afghanistan,AFG,"Population, total",SP.POP.TOTL,17763266,18452091,19159996,19887785,20130327,20284307,21378117,22733049,23560654,24404567,25424094,25909852,26482622,27466101,28284089,29347708,30560034,31622704,32792523,33831764,34700612,35688935,36743039,37856121,39068979,40000412,40578842,41454761
Afghanistan,AFG,Age dependency ratio (% of working-age population),SP.POP.DPND,105.223953365424,106.412388709347,107.593615693214,108.686030843852,109.586047730495,110.219341359285,110.534611030603,110.557539565476,110.285308007212,109.728525433204,108.889135191956,107.737250564546,106.334375525183,104.799467490534,103.144455694301,101.458308292088,99.7731309368865,98.063558808759,96.3463937851296,94.6132337112821,92.8898712202104,91.2936186853936,89.8496059758101,88.5120276122222,87.2478169146763,86.0834681804276,84.9624893289139,83.8361728436287
Afghanistan,AFG,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,4.64444093224788,4.67498487040001,4.70005695823933,4.72214961527294,4.74077396485904,4.75504748362933,4.76644897360256,4.77281869463128,4.77063070542604,4.76030753854437,4.74549781638364,4.72854695742565,4.71178807569322,4.69716506712254,4.6857602031036,4.67814503564169,4.67052179557662,4.65403911752632,4.62696994412791,4.58644314291051,4.54351582672391,4.51402627677695,4.49396889834487,4.47933729391896,4.43914504829198,4.37770795171109,4.35612777763319,4.37077621707188
Afghanistan,AFG,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,100.579512433176,101.737403838947,102.893558734975,103.963881228579,104.845273765636,105.464293875656,105.768162057,105.784720870845,105.514677301786,104.968217894659,104.143637375572,103.00870360712,101.62258744949,100.102302423412,98.458695491197,96.7801632564467,95.1026091413099,93.4095196912327,91.7194238410017,90.0267905683716,88.3463553934864,86.7795924086167,85.3556370774652,84.0326903183033,82.8086718663843,81.7057602287166,80.6063615512807,79.4653966265569
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.41730952262878,..,-2.42735457420349,..,-2.43896889686584,..,-2.03503370285034,-2.19837236404419,-2.29568219184875,-2.06750988960266,-2.21913456916809,-2.4133734703064,-2.69136095046997,-2.71142148971558,-2.57915186882019,-2.50205969810486,-2.41856145858765,-2.51934909820557,-2.41106843948364,-2.56262516975403,-2.6621561050415,-2.7949755191803,-2.75344133377075,-2.65253973007202,-2.702721118927,-2.51867604255676,-2.54495596885681,-2.48408055305481
Albania,ALB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5418.14832476367,4856.76828935362,5318.9618878105,6042.7698981677,6503.8345973574,7109.62758104454,7454.47831321598,7896.09737787753,8366.43391357314,8874.09928781527,9457.38699938185,10099.2815063827,10940.3606201706,11383.7887377103,11864.5356788164,12199.3104546351,12392.6540095883,12539.7838552215,12788.747230621,13110.6178808108,13566.905825586,14095.7590458888,14698.5376181768,15065.7495726178,14650.3959291802,16113.1365187234,17097.4783599802,17975.7983946412
Albania,ALB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5175146643.27572,4610021453.80966,5017059783.31958,5663799108.52767,6057218861.96683,6559562958.94637,6857139117.39279,7236245479.6585,7635300387.08491,8057259479.00459,8532852033.68952,9043394715.19952,9721653065.53613,10047745438.9452,10420209148.0929,10685445792.0183,10836884503.1437,10945471986.7318,11139693788.8124,11386853113.0189,11764325094.2129,12211675169.6845,12702504600.374,12964502337.0284,12534895529.6924,13659219676.8332,14318507636.8055,14882173624.9218
Albania,ALB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.7254778087103,33.1802743753956,20.6428588670596,0.389437653561617,0.0500181363468309,3.10758827031434,7.77052583431552,0.48400261181847,2.28001916938101,2.36658195679796,2.37072831904282,2.93268248162323,3.32087090389264,2.26692209450831,3.62604695579816,3.42912324722163,2.03159268395301,1.93762080205229,1.6258650440261,1.89617402592365,1.2754316836741,1.98666133171199,2.02805963071136,1.41109078954246,1.62088661717011,2.04147163139549,6.72520271530048,4.75976421930107
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,38.1720581994814,11.2396444802125,6.73085990507577,2.10284998886902,5.6474714679938,3.81085737408868,3.6474762708812,5.19863530307683,3.15236892537025,3.30681814689954,2.47818888688769,4.3867093833438,4.11708542559394,2.41833605890835,4.49314320031891,2.31474379699794,1.04271460643407,0.288745964127756,1.54991706986272,0.563991350160876,-0.632653419095547,1.45073158124514,2.9665236560994,1.00059083830071,0.0410649973272115,3.44439880912799,9.86157415467682,6.06604947510885
Albania,ALB,Lending interest rate (%),FR.INR.LEND,23.9583333333333,32.7083333333333,..,21.615,22.1025,19.6541666666667,15.3041666666667,14.2708333333333,11.7615218344487,13.075,12.9399428618515,14.0996227871662,13.0196427128802,12.6609351537225,12.8223298853561,12.4320985987679,10.8803465425902,9.8266043443155,7.9725,7.8775,6.73416666666667,6.22,5.9325,6.27583333333333,6.12083333333333,6.02166666666667,6.50666666666667,6.35166666666667
Albania,ALB,Real interest rate (%),FR.INR.RINR,-10.2869748423574,19.2994943065822,..,19.110289294822,15.5754116055596,15.2617073910542,11.2464777871879,8.62387425855812,8.34605448112112,9.4555054819425,10.2087615799994,9.30474143806301,8.55052487389148,10.0007474139424,7.97103659621924,9.88846223555399,9.73611207346728,9.51039749125922,6.32455753333484,7.27249242163997,7.41372325944537,4.70106853289222,2.88052489157228,5.2229818174808,6.0772727041326,2.49145230404806,-3.05375879949315,0.269282388635442
Albania,ALB,Deposit interest rate (%),FR.INR.DPST,16.7833333333333,27.2758333333333,22.56,12.9458333333333,8.3025,7.725,8.53833333333333,8.37549739428437,6.60669485084465,5.08755087231281,5.22742521887892,5.6590985397927,6.80274238793673,6.77243622651908,6.41754337281697,5.86175264225151,5.42490848079036,4.16420494025281,1.91416666666667,1.39333333333333,0.830833333333333,0.766666666666667,0.751666666666667,0.4925,0.415,0.478333333333333,0.730833333333333,1.3475
Albania,ALB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,15.0396165451626,22.3694743859096,23.7786784966771,23.5169217207245,31.2984369032889,28.5148942075257,26.4836764719387,26.906719150872,21.8078627475742,25.8843273020755,27.4843849045644,27.0298318019354,32.8810151678961,38.853166748772,46.0423347588701,50.2880728178401,60.3895494952424,66.5334303235846,63.7664595243345,73.3124354680646,70.6502835755701,75.0961019961549,63.7522979154612,61.0139484360462,70.2579828102253,62.5234613017158,56.1149373164299,..
Albania,ALB,GNI (constant 2015 US$),NY.GNP.MKTP.KD,..,4711586867.95367,5157329882.28476,5790138576.43759,6236172102.71097,6768856869.77711,7028071362.67685,7427777954.92562,7815007070.81021,8217508886.29867,8779915752.85179,9292099558.51129,9773358384.81463,9893496773.90262,10319570701.542,10691786099.278,10760660629.026,11132894272.6411,11243215091.2935,11521811393.6203,11951741965.2986,12244490188.3465,12691996006.3434,12805906124.7343,12340464703.0274,13480243759.279,14077733577.5948,14697239830.9978
Albania,ALB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.1325085222171,5.57239439340344,17.3374359747225,14.8995793450768,25.8913491846552,28.9252187864385,25.5167165764119,26.2582688780353,29.3848368163144,30.1064946152177,29.0689428992694,23.9542931255582,17.7309240340907,17.3358968273404,19.9676166726829,20.5454589869746,19.6251008726206,17.7412920007614,15.9293874874597,16.8639794428582,17.0490732471495,16.5293717538814,20.5000046954557,17.4538865661974,17.6572144864529,21.1404891325512,21.035003412436,21.9664584876914
Albania,ALB,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.779007854621,5.45091556331419,16.831539843229,14.5584379729057,25.1355402366035,28.0249471583832,24.892031750862,25.5721077451747,28.7083963748256,29.5126145498171,28.2366443227501,23.3039497960887,17.6418740970552,17.6159401913396,20.169118309392,20.5401378533893,19.7723765657262,17.4405396350433,15.7846777054225,16.6664468160905,16.776610821458,16.489108819673,20.5246125475242,17.682597582777,17.9519440069508,21.4391196639134,21.4078589616614,22.2505983429017
Albania,ALB,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.35350141437796,-12.0536114950924,-2.55580935849998,-4.83792386732012,-4.49092085179739,-5.542947808941,-9.37243799545941,-7.24966532306394,-4.98178261667359,-7.09724132095197,-7.5415759688391,-10.7781023817953,-15.6285296892255,-15.3804877728582,-11.3658658518304,-12.9331014515688,-10.2001762330966,-9.27418778932724,-10.7753990397848,-8.60488046763521,-7.59082599857198,-7.54422875202925,-6.60766413996776,-7.82064680790707,-8.62504716701021,-7.59590759205624,-5.87243640069213,-1.19632174783293
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,37.4810649631085,53.1078249689126,55.5657038623041,..,..,..,..,..,..,..,..,..,..,..,..,69.6376739165201,63.6691526405469,70.5807697920008,73.3202274771466,79.8644181475793,80.7355819675527,75.8887278169195,63.6337624893814,74.8082829284774,83.4542023884025,81.9201331889469,..,..
Albania,ALB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,104.498916666667,148.932916666667,150.633333333333,137.690583333333,143.709416666667,143.484833333333,140.154515875,121.86325,102.780051196172,99.8702544808992,98.1033770912698,90.4278938310708,83.8946041005291,94.9781198203843,103.936666666667,100.895833333333,108.184166666667,105.669166666667,105.48,125.961666666667,124.1425,119.1,107.989166666667,109.850833333333,108.65,103.52,113.041666666667,100.645
Albania,ALB,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.8159410758197,2.1031528051092,1.76789579262462,1.28264133419298,4.10877595525929,5.28543275433979,3.10482707446756,3.17270817814522,4.75017450889019,3.25976769159645,3.65485134325294,6.10897966213633,9.6820708554375,11.1706432450789,9.13813124439238,8.13533613546751,7.45135495532692,9.81628458243044,8.69303872198522,8.69053394301894,8.80509197849022,7.85544826704409,7.83109066598543,7.70621785587149,7.01865154485077,6.75790671297037,7.57934219388197,6.88397745384155
Albania,ALB,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,0.189345822209065,0.050440697497346,0.118029580399549,0.045988297480598,2.8408176200564,3.27670073351641,0.388922737691191,1.56771203167866,0.675158798423764,0.222675649833562,0.571867614426769,0.696509872922195,0.0593427941525095,-0.815502052114786,-0.0293464225371065,0.256506876350747,0.328696897581741,0.276960628708263,1.00704223124557,1.11595840753282
Albania,ALB,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2134448059932,39.0828637762627,41.1536869937844,40.8045831076808,39.7865440804969,39.2616784878667,37.1507412126006,36.5990006785223,34.7578266321655,32.5073553823979,33.7256095426439,37.7193334290377,36.4341262736936,33.79124601978,32.3894418032961
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,68.9250758129726,67.4524044101273,70.3097317457696,70.1754140488105,72.1806633606422,73.1812519352364,68.1382711252925,66.3900717847667,63.6106665234143,57.6472416886546,60.6989523536247,68.7202964808134,63.6144426435859,59.7323205592001,54.9262850702957
Albania,ALB,Trade (% of GDP),NE.TRD.GNFS.ZS,44.895444716607,45.4255562530936,48.1375348189415,51.0110303565873,63.454073132628,66.4910240323437,68.5250682234387,67.0205610427628,67.0471873068205,70.8723467754672,74.2670902393052,83.2020801053931,77.4517514962857,75.0949144008056,76.5433902447878,81.218568933066,76.5102006210933,75.8737138467897,75.4078455964825,71.801006339647,74.809862823171,78.1942495319136,75.6940706898154,75.3821602848745,59.5206994403142,75.5903160937554,84.6980639208685,82.4936845982876
Albania,ALB,"Population, total",SP.POP.TOTL,3168033,3148281,3128530,3108778,3089027,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666,2777689,2745972
Albania,ALB,Age dependency ratio (% of working-age population),SP.POP.DPND,60.1606949122209,59.8927067398816,59.5026684639966,59.0642631536668,58.5977290277002,57.8351705993426,56.7367022110026,55.6139978139615,54.5211229067505,53.4435407688365,52.4132353218301,51.4388391998976,50.4759629154815,49.4627290108976,48.4034139161967,47.3939165172533,46.6305668307859,46.2294704388462,46.0991071536934,46.0636824214694,46.0418499954554,46.1747774915453,46.5089593350408,47.0423741169161,47.6864341859845,48.441574280023,49.2511088961547,50.0239297710391
Albania,ALB,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,10.313422317311,10.6141911918562,10.9270388716792,11.2669916399622,11.6263082016232,12.0045944974343,12.4048139740253,12.8241109299367,13.2671845040829,13.7471071567236,14.2663678039037,14.8025264136888,15.3192410529438,15.7883182425033,16.2057091854072,16.5496727111853,16.8761592956235,17.2845317876098,17.7755606079608,18.3209412318276,18.8689055925076,19.449141506017,20.1296122417582,20.9507451314148,21.8088549993339,22.66109434287,23.5463721431316,24.4568816121017
Albania,ALB,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,49.8472725949099,49.2785155480255,48.5756295923174,47.7972715137046,46.971420826077,45.8305761019083,44.3318882369773,42.7898868840248,41.2539384026676,39.6964336121129,38.1468675179264,36.6363127862088,35.1567218625377,33.6744107683943,32.1977047307896,30.8442438060681,29.7544075351625,28.9449386512364,28.3235465457326,27.7427411896417,27.1729444029478,26.7256359855283,26.3793470932827,26.0916289855013,25.8775791866507,25.780479937153,25.7047367530231,25.5670481589374
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.336625128984451,..,-0.544004201889038,..,-0.539989590644836,..,-0.297719180583954,-0.309780240058899,-0.427259683609009,-0.505047976970673,-0.508157312870026,-0.203974649310112,-0.0305009130388498,-0.0451405122876167,-0.191482901573181,-0.282379418611526,-0.143631592392921,0.0919297859072685,0.485986232757568,0.341639041900635,0.337447881698608,0.373770743608475,0.366779267787933,0.11010505259037,0.0886125192046165,0.196371927857399,0.106261312961578,0.183348968625069
